,id,text,link,created_at,tweet_type,user.screen_name,user.name,user.id,user.friends,user.followers,user.verified,user.account_created_at,user.location,media.media_type,media.media_urls,geolocation
55430,901622870178193408,"Multiple roads &amp; low water crossings are closed across Caldwell, Hays, &amp; Bastrop counties. Check… https://t.co/4yjC8EjYTO",http://twitter.com/NWSSanAntonio/statuses/901622870178193408,2017-08-27 01:50:18+00:00,original_tweet,nwssanantonio,NWS San Antonio,594749537,185,26243,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DIM1CoqWAAAa68T.jpg'],
55432,901623518831489024,A HIGH risk of excessive rainfall for the next THREE days for large portions of Texas. Never walk or drive through… https://t.co/KnAjuA0sgI,http://twitter.com/NWS/statuses/901623518831489024,2017-08-27 01:52:52+00:00,original_tweet,nws,NWS,454313925,285,2357429,True,2012-01-03T21:24:25.000Z,United States,photo,"['http://pbs.twimg.com/media/DIM1zc7UwAAxcRg.jpg', 'http://pbs.twimg.com/media/DIM1zdKV4AE2etf.jpg', 'http://pbs.twimg.com/media/DIM1zc6UwAAKeCy.jpg']",
55437,901623721521278976,Go here to check rainfall in your neighborhood: https://t.co/ylL0xb0nM9  Click on Channel Status (upper left) to se… https://t.co/vA1ysccr3G,http://twitter.com/HellerWeather/statuses/901623721521278976,2017-08-27 01:53:41+00:00,original_tweet,hellerweather,ABC13 Tim Heller,20010925,1216,19471,True,2009-02-03T22:46:30.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIM1yn9VYAAp8TH.jpg'],
55436,901623793558462468,A portion of Staples Street near city hall and Taqueria Garibaldi is closed. A power pole is down. Taqueria Garibal… https://t.co/WjTknhn26n,http://twitter.com/CallerNatalia/statuses/901623793558462468,2017-08-27 01:53:58+00:00,original_tweet,callernatalia,Natalia Contreras,23716270,1287,1701,True,2009-03-11T03:33:52.000Z,"Corpus Christi, TX",video,['https://video.twimg.com/ext_tw_video/901623686540742656/pu/vid/320x180/NSCA3nczmy0haCBr.mp4'],
55442,901624409252917248,Just received a report of at least 2 swift water rescues ongoing in Caldwell Co. Here is a look at the extent of th… https://t.co/1E5W0C5eD2,http://twitter.com/NWSSanAntonio/statuses/901624409252917248,2017-08-27 01:56:25+00:00,original_tweet,nwssanantonio,NWS San Antonio,594749537,185,26245,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DIM2Y-sXkAEq6vN.jpg'],
55443,901624470829506561,"TAKE SHELTER: Tornado touches down in Missouri City, tornado sightings in Stafford: officials. WATCH LIVE on #KPRC2… https://t.co/5zCHwoI6IW",http://twitter.com/KPRC2/statuses/901624470829506561,2017-08-27 01:56:39+00:00,original_tweet,kprc2,KPRC 2 Houston,27583598,1536,548173,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIM2qu-XUAEjRXQ.jpg'],
55446,901624857657565185,Storm begins pounding Houston. More rain heading our way. Latest satellite image. #houwx #txwx… https://t.co/YApRJG7IAf,http://twitter.com/Jdharden/statuses/901624857657565185,2017-08-27 01:58:12+00:00,original_tweet,jdharden,John D. Harden,27323880,1507,2758,True,2009-03-28T22:32:53.000Z,"Houston, TX",animated_gif,['https://video.twimg.com/tweet_video/DIM28qAUQAAVL10.mp4'],
55449,901625213485539330,More rain and lighting moving into Houston. Looks like this outside #khou right now. #HouNews… https://t.co/BHVOv8FgCN,http://twitter.com/BillBishopKHOU/statuses/901625213485539330,2017-08-27 01:59:36+00:00,original_tweet,billbishopkhou,The Bishop,19720364,1783,8198,True,2009-01-29T17:02:41.000Z,,video,['https://video.twimg.com/ext_tw_video/901625155230695424/pu/vid/320x180/q0FZL-L0T-2vfXtd.mp4'],
102203,901625575122587648,We didn't forget our four-legged first responders. They're working hard too!  We love our @BexarCoSheriff canine de… https://t.co/5bXTaedKf3,http://twitter.com/BexarCounty/statuses/901625575122587648,2017-08-27 02:01:03+00:00,original_tweet,bexarcounty,"Bexar County, Texas",22555330,690,34546,True,2009-03-02T23:55:08.000Z,"San Antonio, Texas",photo,['http://pbs.twimg.com/media/DIM3rLrUQAArUoE.jpg'],
102209,901626409667395585,Nowhere was #Harvey's devastation felt more than Aransas County. The region is beginning a difficult recovery.… https://t.co/lgAjGK7Aqz,http://twitter.com/TexasTribune/statuses/901626409667395585,2017-08-27 02:04:22+00:00,original_tweet,texastribune,Texas Tribune,44513878,60567,149013,True,2009-06-04T01:37:46.000Z,"Austin, Texas",animated_gif,['https://video.twimg.com/tweet_video/DIM4IDlV4AAqghH.mp4'],
106196,901627840831127552,"Guess what's in my emergency/overnight bag. I'll be up all night, Houston, and stationed at the emergency center th… https://t.co/9g4tESTDCb",http://twitter.com/Jdharden/statuses/901627840831127552,2017-08-27 02:10:03+00:00,original_tweet,jdharden,John D. Harden,27323880,1507,2759,True,2009-03-28T22:32:53.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIM5q-nVoAEJFUN.jpg'],
106210,901628397754908673,Congressman Randy Weber at the Office of Emergency Management. With Phyllis Saathoff from Port of Freeport &amp; Martin… https://t.co/6FZi6fIaDP,http://twitter.com/BrazoriaCounty/statuses/901628397754908673,2017-08-27 02:12:16+00:00,original_tweet,brazoriacounty,Brazoria County,174752321,163,2690,False,2010-08-04T18:52:04.000Z,Texas,photo,['http://pbs.twimg.com/media/DIM6PHIV4AADslH.jpg'],
106207,901628487831838720,Intense feeder band is developing and intensifying from Brazoria County into NW Harris County producing excessive r… https://t.co/wEalwVsbh0,http://twitter.com/hcfcd/statuses/901628487831838720,2017-08-27 02:12:37+00:00,original_tweet,hcfcd,HCFCD,3246819331,279,4724,False,2015-06-16T12:40:01.000Z,"Harris County, Texas",photo,['http://pbs.twimg.com/media/DIM6UU7UEAMVt-x.jpg'],
106219,901629637129887746,City of Portland (just north of Corpus Christi) cuts off water supply to residents indefinitely due to shortage aft… https://t.co/AHS7C95RfZ,http://twitter.com/reportermatt/statuses/901629637129887746,2017-08-27 02:17:11+00:00,original_tweet,reportermatt,Matt Woolbright,288542838,860,2603,True,2011-04-27T01:33:14.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DIM7X0rVYAA7rDk.jpg'],
106221,901629734525825024,Finishing up our story in Galveston. Keeping up with what's happening in Houston. Join us after football on #khou11… https://t.co/FIBGLsWVrR,http://twitter.com/JMilesKHOU/statuses/901629734525825024,2017-08-27 02:17:34+00:00,original_tweet,jmileskhou,Jason Miles,38213679,5124,10520,True,2009-05-06T16:15:33.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIM7dd2V4AACoHb.jpg'],
106218,901629808664133632,Rapid flash flooding will be developing along  w/significant rises on area creeks and bayous. Some creeks and bayou… https://t.co/dmLhEnAW4q,http://twitter.com/hcfcd/statuses/901629808664133632,2017-08-27 02:17:52+00:00,original_tweet,hcfcd,HCFCD,3246819331,279,4731,False,2015-06-16T12:40:01.000Z,"Harris County, Texas",photo,['http://pbs.twimg.com/media/DIM7hQ6VYAA3grL.jpg'],
106220,901629824757768192,"#FOX26WX Flash flood warning for Grimes, Galveston, Montgomery, Fort Bend, Brazoria, Harris counties until 12:15 a.… https://t.co/RnxjvMezlk",http://twitter.com/Fox26Houston/statuses/901629824757768192,2017-08-27 02:17:56+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5364,247697,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIM7VNhUIAAhFc4.jpg'],
112083,901630393090285570,"BREAKING: Flash Flood Warning in effect until 12:15 a.m. Sunday for Brazoria, Fort Bend, Galveston, Grimes, Harris… https://t.co/o2b6uURtBm",http://twitter.com/KHOU/statuses/901630393090285570,2017-08-27 02:20:11+00:00,original_tweet,khou,KHOU 11 News Houston,15791186,1007,609607,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIM8ECuXUAA116M.jpg'],
112091,901631690300379137,"Tornados,  squalls are slowing power restoration. Crews working 16-hour shifts until all repairs are complete.… https://t.co/9XpCXtC911",http://twitter.com/CNPalerts/statuses/901631690300379137,2017-08-27 02:25:21+00:00,original_tweet,cnpalerts,CenterPoint Energy,97480523,478,8031,False,2009-12-17T16:51:14.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIM9Pj9VwAAL3Su.jpg'],
112092,901631902926462976,WATCH LIVE: @DavidPaulKHOU &amp; @BrooksKHOU are live with an update on the severe weather moving in. WATCH HERE:… https://t.co/w55mKS2Tas,http://twitter.com/KHOU/statuses/901631902926462976,2017-08-27 02:26:11+00:00,original_tweet,khou,KHOU 11 News Houston,15791186,1007,609625,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIM9b8aXcAEac9e.jpg'],
112095,901631906906857472,"Our Flood Warning System is mobile friendly too! If you are OUT, STAY PUT! If you see high water, move to higher gr… https://t.co/nlFzv75U5S",http://twitter.com/hcfcd/statuses/901631906906857472,2017-08-27 02:26:12+00:00,original_tweet,hcfcd,HCFCD,3246819331,279,4744,False,2015-06-16T12:40:01.000Z,"Harris County, Texas",photo,['http://pbs.twimg.com/media/DIM9En2VoAESJjr.jpg'],
112100,901632450476027904,Dangerous situation right now in Houston. It is not safe to be on the roads. Stay where you are. FLASH FLOODING… https://t.co/DnDN59Gokj,http://twitter.com/JohnDawsonFox26/statuses/901632450476027904,2017-08-27 02:28:22+00:00,original_tweet,johndawsonfox26,John Dawson,567696090,50,65011,True,2012-04-30T22:30:09.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIM97iIVwAAxJ9J.jpg'],
112101,901632536513835008,"Multiple roads &amp; low water crossings are closed across Caldwell, Hays, &amp; Bastrop counties. Check… https://t.co/Y2qBuD48QK",http://twitter.com/NWSSanAntonio/statuses/901632536513835008,2017-08-27 02:28:42+00:00,original_tweet,nwssanantonio,NWS San Antonio,594749537,185,26269,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DIM9_rMXUAEfM5J.jpg'],
112104,901632691992494080,Presser begins in about 10 mins. Major road closures expected tonight for Houston. #Harvystorm #txwx #hounews… https://t.co/Yn0vDVakFV,http://twitter.com/Jdharden/statuses/901632691992494080,2017-08-27 02:29:19+00:00,original_tweet,jdharden,John D. Harden,27323880,1507,2775,True,2009-03-28T22:32:53.000Z,"Houston, TX",animated_gif,['https://video.twimg.com/tweet_video/DIM-FUIUwAAoV1H.mp4'],
114550,901633048948740096,Major flooding is likely around Houston into Sat. night as a slow-moving band of rain soaks the city. #Harvey… https://t.co/zmffdORMQa,http://twitter.com/breakingweather/statuses/901633048948740096,2017-08-27 02:30:45+00:00,original_tweet,breakingweather,AccuWeather,19071682,2014,850019,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DIM-elbWsAEkTrT.jpg'],
114560,901633208974020608,"Substantial rainfall &amp; dangerous flooding to threaten #TX communities. Stay safe &amp; remember: Turn Around, Don’t Dro… https://t.co/KynF3BhxzK",http://twitter.com/TxDOTSanAntonio/statuses/901633208974020608,2017-08-27 02:31:23+00:00,original_tweet,txdotsanantonio,TxDOT San Antonio,36114729,252,30946,False,2009-04-28T16:49:18.000Z,"San Antonio, Texas",photo,['http://pbs.twimg.com/media/DIM-ndVVoAAW-YF.jpg'],
114558,901633317866483712,Cell coverage badly diminished in the storm zone now finally got a couple of bars.  WPC watch on what we've feared… https://t.co/DZ3qPnUWp5,http://twitter.com/RobMarciano/statuses/901633317866483712,2017-08-27 02:31:49+00:00,original_tweet,robmarciano,Rob Marciano,26213879,690,231318,True,2009-03-24T10:54:38.000Z,New York,photo,['http://pbs.twimg.com/media/DIM-nKaVYAAruG1.jpg'],
114564,901634030889832449,A man rode out the 130MPH winds during  #HurricaneHarvey hunkered down in his ironically named sailboat. #khou11… https://t.co/CnBoEjLBlm,http://twitter.com/BrettKHOU/statuses/901634030889832449,2017-08-27 02:34:39+00:00,original_tweet,brettkhou,Brett Buffington,72158667,664,2767,False,2009-09-07T00:11:51.000Z,"Houston, TX",video,['https://video.twimg.com/ext_tw_video/901633588499693570/pu/vid/320x180/NXrwf02tqWZ3MhGp.mp4'],
114568,901634842605051905,"A FLASH FLOOD EMERGENCY IS IN EFFECT FOR WEST CENTRAL HARRIS, EASTERN FORT BEND, AND NORTHERN BRAZORIA COUNTIES. ST… https://t.co/onGqzMCrpB",http://twitter.com/NWSHouston/statuses/901634842605051905,2017-08-27 02:37:52+00:00,original_tweet,nwshouston,NWS Houston,600958397,349,34878,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINAG-UW0AEOIdw.jpg'],
114572,901634927564902402,HEADS UP Meyerland &amp; Westbury! Willow Water Hole rising quickly &amp; out of banks; 4.20 inches in 1 hr over Brays Bayo… https://t.co/1KQqBoQDEh,http://twitter.com/KPRC2/statuses/901634927564902402,2017-08-27 02:38:12+00:00,original_tweet,kprc2,KPRC 2 Houston,27583598,1536,548307,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINALZbXoAAg4A1.jpg'],
114574,901635366213607424,Flash Flood Emergency Declared for Southern and Southwest Houston and Eastern Ft. Bend County - Tornado ...… https://t.co/UzDpwwbInY,http://twitter.com/TxStormChasers/statuses/901635366213607424,2017-08-27 02:39:57+00:00,original_tweet,txstormchasers,Texas Storm Chasers,27557391,101275,214692,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,['http://pbs.twimg.com/media/DINAlkyXUAIbRPg.jpg'],
92444,901635409465225216,"Initial, very intense band of showers is at least slowly progressing N-NE through Houston. Key is if second band in… https://t.co/3seKUGtCnm",http://twitter.com/SpaceCityWX/statuses/901635409465225216,2017-08-27 02:40:07+00:00,original_tweet,spacecitywx,Eric Berger,3980516359,38,10077,False,2015-10-22T13:17:51.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINAgOMUQAEIuXb.jpg'],
92447,901635946369646592,#Harvey continues to spin over S. Central TX producing flooding impacts E of I35 &amp; towards Houston. Follow… https://t.co/35YyFn3Fih,http://twitter.com/NWSSanAntonio/statuses/901635946369646592,2017-08-27 02:42:15+00:00,original_tweet,nwssanantonio,NWS San Antonio,594749537,185,26275,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",video,['https://video.twimg.com/ext_tw_video/901635502746587136/pu/vid/304x180/mN13hDUcm04Aqqzz.mp4'],
92449,901636218579935233,AERIAL FOOTAGE - Flooding continues across parts of Florida. A Flood Watch continues for South Florida through Sund… https://t.co/UuEwFFr6o2,http://twitter.com/WeatherNation/statuses/901636218579935233,2017-08-27 02:43:20+00:00,original_tweet,weathernation,WeatherNation,25531732,3851,129657,True,2009-03-20T16:42:05.000Z,,video,['https://video.twimg.com/ext_tw_video/901635561726689280/pu/vid/320x180/TfrCDWoMbtOX9Ul2.mp4'],"Las Vegas, NV"
92453,901636335643103232,Incredible and dangerous 1 hour rainfall totals. FLOODING EMERGENCY in Houston. Stay where you are. Stay safe.… https://t.co/L9oaJSm2P9,http://twitter.com/JohnDawsonFox26/statuses/901636335643103232,2017-08-27 02:43:48+00:00,original_tweet,johndawsonfox26,John Dawson,567696090,50,65016,True,2012-04-30T22:30:09.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINBdi_UIAAIwze.jpg'],
92454,901636434959925248,DO NOT go outside to look at the storm.  Dangerous lightning also occurring with this system.  Seek shelter indoors… https://t.co/flleYn6bWt,http://twitter.com/HoustonOEM/statuses/901636434959925248,2017-08-27 02:44:12+00:00,original_tweet,houstonoem,Houston OEM,138189751,444,23569,True,2010-04-28T21:48:46.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINBi3QUwAAQ_yj.jpg'],
92462,901637269139927041,"Houston bayous have reached major flood stages, rain continues to fall. Check out this spike @ Buffalo Bayou #txwx… https://t.co/wZzrKnTe91",http://twitter.com/Jdharden/statuses/901637269139927041,2017-08-27 02:47:31+00:00,original_tweet,jdharden,John D. Harden,27323880,1507,2785,True,2009-03-28T22:32:53.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINCE1UUQAApmAI.jpg'],
90074,901640009438113792,We really got the best weather team in town. Tune into @DavidPaulKHOU @BrooksKHOU right now on #KHOU11 dangerous co… https://t.co/inytg2O9FB,http://twitter.com/MarcelinoKHOU/statuses/901640009438113792,2017-08-27 02:58:24+00:00,original_tweet,marcelinokhou,Marcelino Benito,28494284,907,2246,True,2009-04-03T03:41:42.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINEzSiUEAEvEm5.jpg'],
53128,901641243230445568,"Harvey continues to weaken inland, but catastrophic flooding is still expected in parts of Texas.  Key Messages as… https://t.co/e7SRORA6wn",http://twitter.com/NHC_Atlantic/statuses/901641243230445568,2017-08-27 03:03:18+00:00,original_tweet,nhc_atlantic,NHC Atlantic Ops,299798272,0,278211,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DINFi8sWAAAb39r.jpg'],
57302,901643454282833920,#HURRICANEHARVEY Tornadoes spawn in the aftermath of Harvey https://t.co/3Mj9mXmX12 YOUR GULF COAST WEATHER AUTHORI… https://t.co/S1NP5gM8Zu,http://twitter.com/Fox26Houston/statuses/901643454282833920,2017-08-27 03:12:05+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5364,247787,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINH8RHVAAAt9xL.jpg'],
57317,901644409992818689,Rains from #Harvey will lead to catastrophic &amp; life threatening flooding across the region for the next several day… https://t.co/CzRhyuYHyv,http://twitter.com/NWSCorpus/statuses/901644409992818689,2017-08-27 03:15:53+00:00,original_tweet,nwscorpus,NWS Corpus Christi,589561485,81,19444,True,2012-05-24T22:38:07.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DINHZfBVYAExhfk.jpg'],
57318,901644581095256064,Thank you to the @HomeDepot at Fry Rd. &amp; I-10 for supporting HCSO efforts in high water rescues. Incredible teamwor… https://t.co/XmXkHsfslp,http://twitter.com/HCSOTexas/statuses/901644581095256064,2017-08-27 03:16:34+00:00,original_tweet,hcsotexas,HCSOTexas,1115569892,1020,17923,True,2013-01-23T23:55:17.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINIZMcVYAE5NB7.jpg'],
44777,901645718292762625,"If you're heading North toward Cuero, the road is blocked off. DPS says they blocked it off due to water on the roa… https://t.co/TRNnCdSlDI",http://twitter.com/AmberJosephTV/statuses/901645718292762625,2017-08-27 03:21:05+00:00,original_tweet,amberjosephtv,Amber Joseph 🎥,53115955,284,399,False,2009-07-02T16:47:30.000Z,"Texas, USA",photo,['http://pbs.twimg.com/media/DINJ_gwUEAIIJZH.jpg'],
44779,901645926401499136,Radar Update 10:16 PM: FLASH FLOOD EMERGENCY still in effect. Rain Rates per Hour of 4 to 5 inches. Stay Put! Espec… https://t.co/hfe9kv53Ew,http://twitter.com/NWSHouston/statuses/901645926401499136,2017-08-27 03:21:55+00:00,original_tweet,nwshouston,NWS Houston,600958397,349,35151,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINKMI_XgAIGuRr.jpg'],
44785,901646218970808320,#HURRICANEHARVEY Shelters and Resources for residents affected by Harvey https://t.co/HwqAw584fS YOUR GULF COAST WE… https://t.co/U18EnsPJiS,http://twitter.com/Fox26Houston/statuses/901646218970808320,2017-08-27 03:23:05+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5364,247807,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINKdPEVwAAy-uB.jpg'],
44796,901647952526974976,"""Training"" rainbands east of TS #Harvey = flash flood emergency in west Houston metro area. 4""  - 5""/hr rain rates… https://t.co/FGBwqROLYd",http://twitter.com/wunderground/statuses/901647952526974976,2017-08-27 03:29:58+00:00,original_tweet,wunderground,Weather Underground,15740491,479,393536,True,2008-08-05T19:28:25.000Z,"San Francisco, CA",photo,['http://pbs.twimg.com/media/DINMCKYVYAI9PxO.jpg'],
47123,901648150116663297,"Flooding hits Houston metro area from #TropicalStormHarvey, Continuing coverage on @KHOU  PHOTOS:… https://t.co/cyxjWDdPBO",http://twitter.com/KHOU/statuses/901648150116663297,2017-08-27 03:30:45+00:00,original_tweet,khou,KHOU 11 News Houston,15791186,1007,609827,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,"['http://pbs.twimg.com/media/DINMNB0XYAAB3_F.jpg', 'http://pbs.twimg.com/media/DINMNBuXgAEHwxi.jpg', 'http://pbs.twimg.com/media/DINMNBuXYAA9C_2.jpg']",
47128,901648214104952832,8/26 1030PM: Flooding rains with plenty of problems underway. Stay off the roads in impacted areas! Radar at… https://t.co/0Pond7ozDq,http://twitter.com/TxStormChasers/statuses/901648214104952832,2017-08-27 03:31:00+00:00,original_tweet,txstormchasers,Texas Storm Chasers,27557391,101275,214713,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",animated_gif,['https://video.twimg.com/tweet_video/DINMILlVoAAzKpX.mp4'],
47127,901648215153541121,"Crazy lightning, training storms, flash flooding in Houston tonight ahead of #Harvey! Photo by Andy Coates… https://t.co/u4wtIKZbTP",http://twitter.com/ReedTimmerAccu/statuses/901648215153541121,2017-08-27 03:31:00+00:00,original_tweet,reedtimmeraccu,Reed Timmer,22035690,23583,308353,False,2009-02-26T17:32:59.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DINMRIQUwAAJjam.jpg'],
47138,901649742886830086,"Harvey spawns tornadoes, torrential rains as Houston braces for heavy flooding https://t.co/job7d3d25B… https://t.co/KUdZAq1gGd",http://twitter.com/HoustonChron/statuses/901649742886830086,2017-08-27 03:37:05+00:00,original_tweet,houstonchron,Houston Chronicle,8940342,457,526365,True,2007-09-17T22:42:49.000Z,"Houston, TX",photo,"['http://pbs.twimg.com/media/DINM8ZyUMAAiYeC.jpg', 'http://pbs.twimg.com/media/DINM8aBUMAA4Ali.jpg', 'http://pbs.twimg.com/media/DINM8ZxUMAAtfSQ.jpg', 'http://pbs.twimg.com/media/DINM8Z0UIAAVdQk.jpg']",
47141,901650437983674372,"Flash flood emergency with 3-4"" per hour rainfall rates in Houston. Tropical Storm #Harvey has arrived… https://t.co/GCyNg8L0rF",http://twitter.com/ReedTimmerAccu/statuses/901650437983674372,2017-08-27 03:39:50+00:00,original_tweet,reedtimmeraccu,Reed Timmer,22035690,23583,308364,False,2009-02-26T17:32:59.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DINOSa5UQAAHU7o.jpg'],
39797,901650959079809024,"Incredible rainfall amounts in the @FriendswoodCity area. 5.28"" recorded in the last hour at Beamer Ditch at Hughes… https://t.co/AVw1vc1Jg4",http://twitter.com/hcfcd/statuses/901650959079809024,2017-08-27 03:41:55+00:00,original_tweet,hcfcd,HCFCD,3246819331,279,4869,False,2015-06-16T12:40:01.000Z,"Harris County, Texas",photo,['http://pbs.twimg.com/media/DINOC6IUIAE4Wv4.jpg'],
39806,901651562514317316,.@NWSHouston has issued its most dire flash flood emergency warning for south and southwest Houston. Live updates:… https://t.co/I6EVnNmTmv,http://twitter.com/HoustonChron/statuses/901651562514317316,2017-08-27 03:44:19+00:00,original_tweet,houstonchron,Houston Chronicle,8940342,457,526383,True,2007-09-17T22:42:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINO7_BVoAAdMrW.jpg'],
39808,901651770698555392,"24 hr rainfall totals from TS Harvey from 10 pm Fri-8 pm Sat. SE TX is taking the brunt of tonight. Turn around, do… https://t.co/4zImfrPvnl",http://twitter.com/NWSFortWorth/statuses/901651770698555392,2017-08-27 03:45:08+00:00,original_tweet,nwsfortworth,NWS Fort Worth,589123768,176,84264,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DINPfmMUIAAgy_0.jpg'],
39811,901652279111057409,"Fairfield Inn in Rockport was originally a #HurricaneHarvey shelter, but it had to be evacuated last night after vi… https://t.co/x0f3q0KwB3",http://twitter.com/reportermatt/statuses/901652279111057409,2017-08-27 03:47:09+00:00,original_tweet,reportermatt,Matt Woolbright,288542838,860,2600,True,2011-04-27T01:33:14.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DINPiprVAAA5AYi.jpg'],
37669,901653439758954496,"Video you have to see, reaction you have to hear. More on Cypress tornado sightings from #Harvey:… https://t.co/1V64Faqztr",http://twitter.com/KPRC2/statuses/901653439758954496,2017-08-27 03:51:46+00:00,original_tweet,kprc2,KPRC 2 Houston,27583598,1536,548557,True,2009-03-30T04:25:49.000Z,"Houston, TX",video,['https://video.twimg.com/ext_tw_video/901653333546594304/pu/vid/240x240/ai_QByz-qQiyGYsd.mp4'],
37675,901654148755664897,"One of the most consistent problems throughout the county were large trees, some hundreds of years old were ripped… https://t.co/yW3NYhSUey",http://twitter.com/reportermatt/statuses/901654148755664897,2017-08-27 03:54:35+00:00,original_tweet,reportermatt,Matt Woolbright,288542838,860,2600,True,2011-04-27T01:33:14.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DINRoIVUEAE41-s.jpg'],
37676,901654212081311744,"In addition to #HurricaneHarvey's cutting 130-mph sustained winds, tornadoes assaulted the town. Twisted damage is… https://t.co/OHFqS6XeBG",http://twitter.com/reportermatt/statuses/901654212081311744,2017-08-27 03:54:50+00:00,original_tweet,reportermatt,Matt Woolbright,288542838,860,2600,True,2011-04-27T01:33:14.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DINRPcjUMAAqgk_.jpg'],
37677,901654218758651904,WATCH LIVE: @DavidPaulKHOU &amp; @BrooksKHOU are live with the Houston Flood Emergency happening tonight. WATCH:… https://t.co/iHMUk7YO2A,http://twitter.com/KHOU/statuses/901654218758651904,2017-08-27 03:54:52+00:00,original_tweet,khou,KHOU 11 News Houston,15791186,1007,609908,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINRtOHXgAA6ls7.jpg'],
37682,901654880737099777,"Flooding from #HurricaneHarvey was not near what we expected in Rockport, but this area did flood. And a house vani… https://t.co/KJ7jY2jH7n",http://twitter.com/reportermatt/statuses/901654880737099777,2017-08-27 03:57:30+00:00,original_tweet,reportermatt,Matt Woolbright,288542838,860,2600,True,2011-04-27T01:33:14.000Z,"Corpus Christi, Texas",video,['https://video.twimg.com/ext_tw_video/901654516633812993/pu/vid/320x180/OtB7zFX220cEvtyW.mp4'],
70345,901655649200820224,Here's some good news for you Rockport/Fulton natives: the Fulton Mansion lives on with only roof damage… https://t.co/FQxbcK2h9Z,http://twitter.com/reportermatt/statuses/901655649200820224,2017-08-27 04:00:33+00:00,original_tweet,reportermatt,Matt Woolbright,288542838,860,2600,True,2011-04-27T01:33:14.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DINS-wTUMAACcwj.jpg'],
70351,901656991088697345,FROM @FriendswoodCity | Street flooding. Residents should to stay in their homes. Do not drive through high water.… https://t.co/dwKxe35gwU,http://twitter.com/DisasterPIO/statuses/901656991088697345,2017-08-27 04:05:53+00:00,original_tweet,disasterpio,Francisco Sanchez,18183134,954,3332,False,2008-12-17T05:25:08.000Z,"Houston/Harris County, TX",photo,['http://pbs.twimg.com/media/DINUP5JVoAEAlno.jpg'],"Houston, TX"
