tweet-id,tweet-id_trunc,tweet-created_at,tweet-text,tweet-url,tweet-type,tweet-time_harvey,tweet-rel_harvey,tweet-fore_harvey,user-id,user-name,user-screen_name,user-location,user-verified,user-followers,user-friends,user-scope,user-scope_loc,user-scope_nat,user-agency,user-agency_ind,user-agency_org,user-affiliation,user-scope_aff,media-type,media-urls,media-url_num,media-url1,media-url2,media-url3,media-url4,image-branding_off,image-branding_unoff,image-lang_english,image-lang_spanish,image-type_arrival,image-type_cone,image-type_conv-out,image-type_evac,image-type_key-msg,image-type_meso-disc,image-type_meso-disc_spc,image-type_meso-disc_wpc,image-type_model,image-type_other-fore,image-type_other-non-fore,image-type_prob,image-type_rain-fore,image-type_rain-out,image-type_riv-flood,image-type_spag,image-type_surge,image-type_text,image-type_threat-impact,image-type_trop-out,image-type_video,image-type_ww,image-type_ww_cone,image-type_ww_exp,image-type_ww_md,image-type_rain,image-type_conv,image-type_multi,image-type_sum,image-type,diffusion-rt_count,diffusion-qt_count,diffusion-combined_rt_qt_count,diffusion-reply_count,diffusion-rt_count_5m,diffusion-rt_count_10m,diffusion-rt_count_15m,diffusion-rt_count_30m,diffusion-rt_count_60m,diffusion-rt_count_120m,diffusion-rt_count_240m,diffusion-rt_count_360m,diffusion-combined_rt_qt_count_5m,diffusion-combined_rt_qt_count_10m,diffusion-combined_rt_qt_count_15m,diffusion-combined_rt_qt_count_30m,diffusion-combined_rt_qt_count_60m,diffusion-combined_rt_qt_count_120m,diffusion-combined_rt_qt_count_240m,diffusion-combined_rt_qt_count_360m,diffusion-qt_count_5m,diffusion-qt_count_10m,diffusion-qt_count_15m,diffusion-qt_count_30m,diffusion-qt_count_60m,diffusion-qt_count_120m,diffusion-qt_count_240m,diffusion-qt_count_360m,diffusion-reply_count_5m,diffusion-reply_count_10m,diffusion-reply_count_15m,diffusion-reply_count_30m,diffusion-reply_count_60m,diffusion-reply_count_120m,diffusion-reply_count_240m,diffusion-reply_count_360m
902626817441456139,902626817441456,2017-08-29 20:19:00+00:00,"Flash Flood Warning continues for Beaumont TX, Port Arthur TX, Orange TX until 10:15 PM CDT ",https://t.co/dPHiZrpc6z,original_tweet,1,1,1,742000000000000000,@NWSFlashFlood,nwsflashflood,0,False,1457,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIbGTlbXgAEmBC_.jpg,1,http://pbs.twimg.com/media/DIbGTlbXgAEmBC_.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),2,0,2,0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902626825502908423,902626825502908,2017-08-29 20:19:00+00:00,"Flash Flood Warning continues for Beaumont TX, Port Arthur TX, Orange TX until 10:15 PM CDT ",https://t.co/i8rTtiSZmD,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,7248,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIbGUBaWsAAnAWJ.jpg,1,http://pbs.twimg.com/media/DIbGUBaWsAAnAWJ.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),10,0,10,0,2.0,3.0,5.0,8.0,8.0,9.0,10.0,10.0,2.0,3.0,5.0,8.0,8.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901804837926576130,901804837926576,2017-08-27 13:53:00+00:00,"Flash Flood Warning continues for Beaumont TX, Port Arthur TX, Orange TX until 3:15 PM CDT ",https://t.co/doc8gzwK9m,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,6868,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIPauCJW4AEmq-l.jpg,1,http://pbs.twimg.com/media/DIPauCJW4AEmq-l.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),6,0,6,0,0.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,0.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901804829592473600,901804829592473,2017-08-27 13:53:00+00:00,"Flash Flood Warning continues for Beaumont TX, Port Arthur TX, Orange TX until 3:15 PM CDT ",https://t.co/uALiWvTYYn,original_tweet,1,1,1,742000000000000000,@NWSFlashFlood,nwsflashflood,0,False,1443,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIPatjzWsAAXeTr.jpg,1,http://pbs.twimg.com/media/DIPatjzWsAAXeTr.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),2,0,2,0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902543025401991169,902543025401991,2017-08-29 14:46:00+00:00,"Flash Flood Warning continues for Beaumont TX, Port Arthur TX, Orange TX until 3:45 PM CDT ",https://t.co/SLbaZf9gQ1,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,7207,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIZ6GQDXgAAHVG6.jpg,1,http://pbs.twimg.com/media/DIZ6GQDXgAAHVG6.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),3,0,3,0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902543016627499008,902543016627499,2017-08-29 14:46:00+00:00,"Flash Flood Warning continues for Beaumont TX, Port Arthur TX, Orange TX until 3:45 PM CDT ",https://t.co/t7Zvi321dB,original_tweet,1,1,1,742000000000000000,@NWSFlashFlood,nwsflashflood,0,False,1455,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIZ6FvbW0AAzFFo.jpg,1,http://pbs.twimg.com/media/DIZ6FvbW0AAzFFo.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),1,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903127875691233280,903127875691233,2017-08-31 05:30:00+00:00,"Flash Flood Warning continues for Beaumont TX, Port Arthur TX, Orange TX until 8:30 AM CDT ",https://t.co/dXSg38ymQv,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,7403,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIiOBCtVwAED7u5.jpg,1,http://pbs.twimg.com/media/DIiOBCtVwAED7u5.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),16,0,16,1,9.0,12.0,14.0,14.0,15.0,15.0,15.0,15.0,9.0,12.0,14.0,14.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
903127868229787648,903127868229787,2017-08-31 05:30:00+00:00,"Flash Flood Warning continues for Beaumont TX, Port Arthur TX, Orange TX until 8:30 AM CDT ",https://t.co/LH4H8gPqEt,original_tweet,1,1,1,742000000000000000,@NWSFlashFlood,nwsflashflood,0,False,1465,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIiOAmRXgAAn2jD.jpg,1,http://pbs.twimg.com/media/DIiOAmRXgAAn2jD.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),6,0,6,0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901726884907638784,901726884907638,2017-08-27 08:43:00+00:00,"Flash Flood Warning continues for Beaumont TX, Port Arthur TX, Orange TX until 9:15 AM CDT ",https://t.co/2EocSoyJAC,original_tweet,1,1,1,742000000000000000,@NWSFlashFlood,nwsflashflood,0,False,1444,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIOT0n8XgAADKb8.jpg,1,http://pbs.twimg.com/media/DIOT0n8XgAADKb8.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902821275990708224,902821275990708,2017-08-30 09:12:00+00:00,"Flash Flood Warning continues for Beaumont TX, Port Arthur TX, Orange TX until 9:15 AM CDT ",https://t.co/G2thgdKzsY,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,7313,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DId3KkzXgAAaE4r.jpg,1,http://pbs.twimg.com/media/DId3KkzXgAAaE4r.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),9,0,9,0,2.0,2.0,2.0,3.0,3.0,7.0,8.0,9.0,2.0,2.0,2.0,3.0,3.0,7.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902821268977831936,902821268977831,2017-08-30 09:12:00+00:00,"Flash Flood Warning continues for Beaumont TX, Port Arthur TX, Orange TX until 9:15 AM CDT ",https://t.co/gFmQpf7iPV,original_tweet,1,1,1,742000000000000000,@NWSFlashFlood,nwsflashflood,0,False,1462,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DId3KIsXkAIEDlt.jpg,1,http://pbs.twimg.com/media/DId3KIsXkAIEDlt.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),6,0,6,1,3.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
901726891941523456,901726891941523,2017-08-27 08:43:00+00:00,"Flash Flood Warning continues for Beaumont TX, Port Arthur TX, Orange TX until 9:15 AM CDT ",https://t.co/Nbz8wVRSKK,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,6848,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIOT1DdXoAA0zMP.jpg,1,http://pbs.twimg.com/media/DIOT1DdXoAA0zMP.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),6,0,6,0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902416215993409536,902416215993409,2017-08-29 06:22:00+00:00,"Flash Flood Warning continues for Beaumont TX, Port Arthur TX, Orange TX until 9:45 AM CDT ",https://t.co/pMSxmyQqFf,original_tweet,1,1,1,742000000000000000,@NWSFlashFlood,nwsflashflood,0,False,1454,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIYGw9LXUAATpWR.jpg,1,http://pbs.twimg.com/media/DIYGw9LXUAATpWR.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),3,0,3,0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902416223757107200,902416223757107,2017-08-29 06:22:00+00:00,"Flash Flood Warning continues for Beaumont TX, Port Arthur TX, Orange TX until 9:45 AM CDT ",https://t.co/pnUc2CJT8o,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,7180,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIYGxZfW0AAj8Ux.jpg,1,http://pbs.twimg.com/media/DIYGxZfW0AAj8Ux.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),6,0,6,0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901959585615015936,901959585615015,2017-08-28 00:08:00+00:00,"Flash Flood Warning continues for College Station TX, Bryan TX, Crockett TX until 1:15 AM CDT ",https://t.co/McARLcUBns,original_tweet,1,1,1,742000000000000000,@NWSFlashFlood,nwsflashflood,0,False,1445,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIRndg7WsAEKELJ.jpg,1,http://pbs.twimg.com/media/DIRndg7WsAEKELJ.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),3,0,3,0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901959594494357504,901959594494357,2017-08-28 00:08:00+00:00,"Flash Flood Warning continues for College Station TX, Bryan TX, Crockett TX until 1:15 AM CDT ",https://t.co/pRTDjISCgf,original_tweet,1,1,1,600958397,NWS Houston,nwshouston,"Houston, Texas",True,43222,349,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIRneFfWAAEiWad.jpg,1,http://pbs.twimg.com/media/DIRneFfWAAEiWad.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),52,0,52,0,26.0,33.0,38.0,41.0,44.0,49.0,51.0,52.0,26.0,33.0,38.0,41.0,44.0,49.0,51.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901960771676069889,901960771676069,2017-08-28 00:13:00+00:00,"Flash Flood Warning continues for Conroe TX, Galveston TX, Huntsville TX until 1:30 AM CDT ",https://t.co/2OmMD2XU6f,original_tweet,1,1,1,742000000000000000,@NWSFlashFlood,nwsflashflood,0,False,1445,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIRoiolXcAAvf1v.jpg,1,http://pbs.twimg.com/media/DIRoiolXcAAvf1v.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),2,0,2,0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901960779406213120,901960779406213,2017-08-28 00:13:00+00:00,"Flash Flood Warning continues for Conroe TX, Galveston TX, Huntsville TX until 1:30 AM CDT ",https://t.co/4bvkrHpiwm,original_tweet,1,1,1,600958397,NWS Houston,nwshouston,"Houston, Texas",True,43229,349,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIRojC3W0AAppf9.jpg,1,http://pbs.twimg.com/media/DIRojC3W0AAppf9.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),42,0,42,0,17.0,25.0,31.0,37.0,41.0,41.0,41.0,42.0,17.0,25.0,31.0,37.0,41.0,41.0,41.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902052884937936902,902052884937936,2017-08-28 06:19:00+00:00,"Flash Flood Warning continues for Conroe TX, Galveston TX, Huntsville TX until 4:30 AM CDT ",https://t.co/F7OTzDD00C,original_tweet,1,1,1,600958397,NWS Houston,nwshouston,"Houston, Texas",True,44646,349,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIS8UVmXoAAWkJf.jpg,1,http://pbs.twimg.com/media/DIS8UVmXoAAWkJf.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),33,0,33,0,13.0,15.0,17.0,21.0,28.0,30.0,31.0,32.0,13.0,15.0,17.0,21.0,28.0,30.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902052877358833664,902052877358833,2017-08-28 06:18:00+00:00,"Flash Flood Warning continues for Conroe TX, Galveston TX, Huntsville TX until 4:30 AM CDT ",https://t.co/VfuLCR22BA,original_tweet,1,1,1,742000000000000000,@NWSFlashFlood,nwsflashflood,0,False,1446,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIS8T3_XYAEhff3.jpg,1,http://pbs.twimg.com/media/DIS8T3_XYAEhff3.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),1,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902096996785426432,902096996785426,2017-08-28 09:14:00+00:00,"Flash Flood Warning continues for Conroe TX, Galveston TX, Huntsville TX until 7:30 AM CDT ",https://t.co/ArfFg2TJJq,original_tweet,1,1,1,600958397,NWS Houston,nwshouston,"Houston, Texas",True,44911,350,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DITkb68W0AEZtWA.jpg,1,http://pbs.twimg.com/media/DITkb68W0AEZtWA.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),43,0,43,0,4.0,8.0,12.0,17.0,22.0,30.0,40.0,43.0,4.0,8.0,12.0,17.0,22.0,30.0,40.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902096987876728832,902096987876728,2017-08-28 09:14:00+00:00,"Flash Flood Warning continues for Conroe TX, Galveston TX, Huntsville TX until 7:30 AM CDT ",https://t.co/yKNsXM2bKm,original_tweet,1,1,1,742000000000000000,@NWSFlashFlood,nwsflashflood,0,False,1449,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DITkbdUWsAAXAiy.jpg,1,http://pbs.twimg.com/media/DITkbdUWsAAXAiy.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902229360433930241,902229360433930,2017-08-28 18:00:00+00:00,"Flash Flood Warning continues for DeRidder LA, Leesville LA, New Llano LA until 7:15 PM CDT ",https://t.co/Prqm9yAO4d,original_tweet,1,1,1,742000000000000000,@NWSFlashFlood,nwsflashflood,0,False,1453,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIVc0fqXUAEPuZT.jpg,1,http://pbs.twimg.com/media/DIVc0fqXUAEPuZT.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),1,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902229367924940800,902229367924940,2017-08-28 18:00:00+00:00,"Flash Flood Warning continues for DeRidder LA, Leesville LA, New Llano LA until 7:15 PM CDT ",https://t.co/wlEJOsvxFj,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,7109,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIVc0_SXUAIFSZL.jpg,1,http://pbs.twimg.com/media/DIVc0_SXUAIFSZL.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),2,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
